codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 2 años,mujeres de 1 a 2 años,hombres de 2 a 5 años,mujeres de 2 a 5 años,hombres total,mujeres total,total
51003,SAN ANTONIO DE ESMORUCO,talla para la edad (t/e),talla baja (tb),2008-08-01,3,2,0,1,3,1,6,4,10
71105,SAN ANTONIO DE LOMERIO,talla para la edad (t/e),talla baja (tb),2008-08-01,9,13,15,16,19,24,43,53,96
31403,SAN BENITO,talla para la edad (t/e),talla baja (tb),2008-08-01,1,4,6,9,9,4,16,17,33
80302,SAN BORJA,talla para la edad (t/e),talla baja (tb),2008-08-01,31,14,28,13,16,16,75,43,118
21502,SAN BUENA VENTURA,talla para la edad (t/e),talla baja (tb),2008-08-01,7,2,4,4,16,9,27,15,42
70402,SAN CARLOS,talla para la edad (t/e),talla baja (tb),2008-08-01,2,0,2,1,1,2,5,3,8
80501,SAN IGNACIO,talla para la edad (t/e),talla baja (tb),2008-08-01,18,16,25,34,52,38,95,88,183
70301,SAN IGNACIO DE VELASCO,talla para la edad (t/e),talla baja (tb),2008-08-01,2,3,6,4,8,12,16,19,35
80102,SAN JAVIER(BNI),talla para la edad (t/e),talla baja (tb),2008-08-01,0,0,0,4,1,3,1,7,8
71102,SAN JAVIER(STC),talla para la edad (t/e),talla baja (tb),2008-08-01,2,0,1,0,0,1,3,1,4
80701,SAN JOAQUIN,talla para la edad (t/e),talla baja (tb),2008-08-01,1,2,4,3,4,0,9,5,14
70501,SAN JOSE DE CHIQUITOS,talla para la edad (t/e),talla baja (tb),2008-08-01,3,1,0,0,0,0,3,1,4
70404,SAN JUAN DE YAPACANI,talla para la edad (t/e),talla baja (tb),2008-08-01,5,3,2,0,4,2,11,5,16
71104,SAN JULIAN,talla para la edad (t/e),talla baja (tb),2008-08-01,2,5,11,8,13,9,26,22,48
90302,SAN LORENZO(PND),talla para la edad (t/e),talla baja (tb),2008-08-01,4,2,1,4,2,1,7,7,14
60501,SAN LORENZO(TJA),talla para la edad (t/e),talla baja (tb),2008-08-01,7,4,13,13,28,23,48,40,88
10702,SAN LUCAS,talla para la edad (t/e),talla baja (tb),2008-08-01,54,80,149,133,333,342,536,555,1091
70302,SAN MIGUEL DE VELASCO,talla para la edad (t/e),talla baja (tb),2008-08-01,0,1,1,0,0,0,1,1,2
51001,SAN PABLO DE LIPEZ,talla para la edad (t/e),talla baja (tb),2008-08-01,8,8,12,3,17,9,37,20,57
71005,SAN PEDRO,talla para la edad (t/e),talla baja (tb),2008-08-01,1,1,0,2,3,3,4,6,10
50501,SAN PEDRO DE BUENA VISTA,talla para la edad (t/e),talla baja (tb),2008-08-01,33,35,76,65,77,77,186,177,363
21801,SAN PEDRO DE CURAHUARA,talla para la edad (t/e),talla baja (tb),2008-08-01,0,0,3,2,1,1,4,3,7
21702,SAN PEDRO DE TIQUINA,talla para la edad (t/e),talla baja (tb),2008-08-01,0,1,2,0,3,4,5,5,10
90202,SAN PEDRO(PND),talla para la edad (t/e),talla baja (tb),2008-08-01,0,0,0,1,1,1,1,2,3
80702,SAN RAMON,talla para la edad (t/e),talla baja (tb),2008-08-01,7,5,7,6,8,4,22,15,37
80401,SANTA ANA,talla para la edad (t/e),talla baja (tb),2008-08-01,4,3,2,4,0,0,6,7,13
70101,SANTA CRUZ DE LA SIERRA,talla para la edad (t/e),talla baja (tb),2008-08-01,45,32,38,35,33,47,116,114,230
80303,SANTA ROSA,talla para la edad (t/e),talla baja (tb),2008-08-01,2,0,4,4,1,0,7,4,11
20308,SANTIAGO DE CALLAPA,talla para la edad (t/e),talla baja (tb),2008-08-01,0,0,1,0,1,1,2,1,3
41401,SANTIAGO DE HUARI,talla para la edad (t/e),talla baja (tb),2008-08-01,3,5,3,5,16,13,22,23,45
21901,SANTIAGO DE MACHACA,talla para la edad (t/e),talla baja (tb),2008-08-01,3,0,4,1,6,2,13,3,16
30702,SANTIVAÑES,talla para la edad (t/e),talla baja (tb),2008-08-01,0,0,0,1,6,5,6,6,12
20902,SAPAHAQUI,talla para la edad (t/e),talla baja (tb),2008-08-01,5,6,16,11,43,24,64,41,105
21301,SICA SICA (VILLA AROMA),talla para la edad (t/e),talla baja (tb),2008-08-01,3,8,7,5,8,12,18,25,43
30703,SICAYA,talla para la edad (t/e),talla baja (tb),2008-08-01,3,3,4,2,3,3,10,8,18
30902,SIPE SIPE,talla para la edad (t/e),talla baja (tb),2008-08-01,13,7,24,6,11,11,48,24,72
10403,SOPACHUY,talla para la edad (t/e),talla baja (tb),2008-08-01,26,14,49,29,106,106,181,149,330
40104,SORACACHI,talla para la edad (t/e),talla baja (tb),2008-08-01,1,2,3,8,12,13,16,23,39
20601,SORATA,talla para la edad (t/e),talla baja (tb),2008-08-01,5,4,5,2,8,5,18,11,29
10101,SUCRE,talla para la edad (t/e),talla baja (tb),2008-08-01,30,26,51,39,128,137,209,202,411
20603,TACACOMA,talla para la edad (t/e),talla baja (tb),2008-08-01,0,0,3,1,3,1,6,2,8
50303,TACOBAMBA,talla para la edad (t/e),talla baja (tb),2008-08-01,12,7,8,14,23,19,43,40,83
30602,TACOPAYA,talla para la edad (t/e),talla baja (tb),2008-08-01,7,8,32,19,44,42,83,69,152
51402,TAHUA,talla para la edad (t/e),talla baja (tb),2008-08-01,0,0,0,1,0,0,0,1,1
31101,TAPACARI,talla para la edad (t/e),talla baja (tb),2008-08-01,39,37,64,48,61,53,164,138,302
10601,TARABUCO,talla para la edad (t/e),talla baja (tb),2008-08-01,19,11,20,13,51,53,90,77,167
20807,TARACO,talla para la edad (t/e),talla baja (tb),2008-08-01,1,0,1,2,5,2,7,4,11
30401,TARATA,talla para la edad (t/e),talla baja (tb),2008-08-01,4,2,3,2,4,4,11,8,19
60101,TARIJA,talla para la edad (t/e),talla baja (tb),2008-08-01,9,9,8,4,7,12,24,25,49
10202,TARVITA,talla para la edad (t/e),talla baja (tb),2008-08-01,41,26,82,72,183,140,306,238,544
20608,TEOPONTE,talla para la edad (t/e),talla baja (tb),2008-08-01,0,0,1,1,1,1,2,2,4
20803,TIAWANACU,talla para la edad (t/e),talla baja (tb),2008-08-01,2,1,3,1,7,4,12,6,18
50102,TINGUIPAYA,talla para la edad (t/e),talla baja (tb),2008-08-01,20,23,27,24,27,27,74,74,148
20606,TIPUANI,talla para la edad (t/e),talla baja (tb),2008-08-01,0,0,0,0,0,1,0,1,1
30903,TIQUIPAYA,talla para la edad (t/e),talla baja (tb),2008-08-01,8,8,18,14,15,13,41,35,76
31601,TIRAQUE (CBBA),talla para la edad (t/e),talla baja (tb),2008-08-01,11,18,18,24,27,31,56,73,129
30802,TOCO,talla para la edad (t/e),talla baja (tb),2008-08-01,0,1,0,0,0,0,0,1,1
41001,TOLEDO,talla para la edad (t/e),talla baja (tb),2008-08-01,0,0,3,1,2,0,5,1,6
51202,TOMAVE,talla para la edad (t/e),talla baja (tb),2008-08-01,7,1,3,3,8,3,18,7,25
10402,TOMINA,talla para la edad (t/e),talla baja (tb),2008-08-01,4,4,12,9,43,35,59,48,107
50502,TORO TORO,talla para la edad (t/e),talla baja (tb),2008-08-01,22,12,30,42,37,48,89,102,191
31201,TOTORA(CBBA),talla para la edad (t/e),talla baja (tb),2008-08-01,4,1,9,7,9,6,22,14,36
41301,TOTORA(ORR),talla para la edad (t/e),talla baja (tb),2008-08-01,2,0,1,1,0,0,3,1,4
70802,TRIGAL,talla para la edad (t/e),talla baja (tb),2008-08-01,0,0,0,0,0,1,0,1,1
80101,TRINIDAD,talla para la edad (t/e),talla baja (tb),2008-08-01,47,43,55,38,27,25,129,106,235
50801,TUPIZA,talla para la edad (t/e),talla baja (tb),2008-08-01,20,22,36,19,87,71,143,112,255
40402,TURCO,talla para la edad (t/e),talla baja (tb),2008-08-01,2,0,7,7,5,4,14,11,25
21302,UMALA,talla para la edad (t/e),talla baja (tb),2008-08-01,1,0,1,1,1,1,3,2,5
50201,UNCIA,talla para la edad (t/e),talla baja (tb),2008-08-01,29,17,40,21,61,65,130,103,233
60401,URIONDO (A. CONCEPCION),talla para la edad (t/e),talla baja (tb),2008-08-01,1,0,6,3,7,7,14,10,24
71502,URUBICHA,talla para la edad (t/e),talla baja (tb),2008-08-01,11,7,19,22,32,38,62,67,129
51201,UYUNI,talla para la edad (t/e),talla baja (tb),2008-08-01,11,10,12,17,37,24,60,51,111
30502,VACAS,talla para la edad (t/e),talla baja (tb),2008-08-01,5,6,10,11,12,7,27,24,51
70801,VALLEGRANDE,talla para la edad (t/e),talla baja (tb),2008-08-01,2,2,2,2,4,2,8,6,14
20801,VIACHA,talla para la edad (t/e),talla baja (tb),2008-08-01,11,7,9,11,21,25,41,43,84
31302,VILA VILA,talla para la edad (t/e),talla baja (tb),2008-08-01,0,1,5,4,7,12,12,17,29
31402,VILLA RIVERO,talla para la edad (t/e),talla baja (tb),2008-08-01,0,1,0,5,5,3,5,9,14
10801,VILLA SERRANO,talla para la edad (t/e),talla baja (tb),2008-08-01,9,7,33,21,88,88,130,116,246
31003,VILLA TUNARI,talla para la edad (t/e),talla baja (tb),2008-08-01,23,22,45,47,81,74,149,143,292
51501,VILLAZON,talla para la edad (t/e),talla baja (tb),2008-08-01,17,11,20,8,47,39,84,58,142
30904,VINTO,talla para la edad (t/e),talla baja (tb),2008-08-01,6,0,1,0,1,0,8,0,8
50602,VITICHI,talla para la edad (t/e),talla baja (tb),2008-08-01,8,7,15,13,16,25,39,45,84
20306,WALDO BALLIVIAN,talla para la edad (t/e),talla baja (tb),2008-08-01,1,1,2,3,3,5,6,9,15
70201,WARNES,talla para la edad (t/e),talla baja (tb),2008-08-01,2,0,1,2,3,3,6,5,11
20903,YACO,talla para la edad (t/e),talla baja (tb),2008-08-01,3,7,11,15,37,33,51,55,106
60301,YACUIBA,talla para la edad (t/e),talla baja (tb),2008-08-01,16,14,23,25,29,31,68,70,138
10602,YAMPARAEZ,talla para la edad (t/e),talla baja (tb),2008-08-01,10,10,32,22,121,104,163,136,299
21103,YANACACHI,talla para la edad (t/e),talla baja (tb),2008-08-01,0,3,1,2,7,4,8,9,17
70403,YAPACANI,talla para la edad (t/e),talla baja (tb),2008-08-01,9,15,16,10,20,29,45,54,99
50103,YOCALLA,talla para la edad (t/e),talla baja (tb),2008-08-01,3,6,10,15,13,10,26,31,57
10102,YOTALA,talla para la edad (t/e),talla baja (tb),2008-08-01,10,4,14,8,51,49,75,61,136
60402,YUNCHARA,talla para la edad (t/e),talla baja (tb),2008-08-01,8,8,4,8,10,10,22,26,48
10301,ZUDAÑEZ,talla para la edad (t/e),talla baja (tb),2008-08-01,1,2,8,12,31,32,40,46,86
51302,ACACIO,talla para la edad (t/e),talla baja (tb),2008-09-01,25,18,23,26,41,40,89,84,173
20201,ACHACACHI,talla para la edad (t/e),talla baja (tb),2008-09-01,19,15,17,13,17,12,53,40,93
30201,AIQUILE,talla para la edad (t/e),talla baja (tb),2008-09-01,10,12,20,24,45,44,75,80,155
31303,ALALAY,talla para la edad (t/e),talla baja (tb),2008-09-01,6,4,17,3,21,23,44,30,74
10404,ALCALA,talla para la edad (t/e),talla baja (tb),2008-09-01,3,2,7,4,30,23,40,29,69
20202,ANCORAIMES,talla para la edad (t/e),talla baja (tb),2008-09-01,14,6,11,10,17,26,42,42,84
41201,ANDAMARCA,talla para la edad (t/e),talla baja (tb),2008-09-01,2,4,11,6,35,27,48,37,85
40603,ANTEQUERA,talla para la edad (t/e),talla baja (tb),2008-09-01,5,2,4,3,3,2,12,7,19
30402,ANZALDO,talla para la edad (t/e),talla baja (tb),2008-09-01,1,2,1,1,2,1,4,4,8
20701,APOLO,talla para la edad (t/e),talla baja (tb),2008-09-01,4,7,14,10,44,23,62,40,102
51301,ARAMPAMPA,talla para la edad (t/e),talla baja (tb),2008-09-01,13,13,23,22,31,38,67,73,140
30501,ARANI,talla para la edad (t/e),talla baja (tb),2008-09-01,5,3,11,8,6,14,22,25,47
30403,ARBIETO,talla para la edad (t/e),talla baja (tb),2008-09-01,0,0,2,1,11,2,13,3,16
30601,ARQUE,talla para la edad (t/e),talla baja (tb),2008-09-01,19,3,21,11,38,37,78,51,129
71501,ASCENCION DE GUARAYOS,talla para la edad (t/e),talla baja (tb),2008-09-01,0,0,0,1,0,0,0,1,1
50802,ATOCHA,talla para la edad (t/e),talla baja (tb),2008-09-01,5,14,18,14,15,16,38,44,82
20503,AUCAPATA,talla para la edad (t/e),talla baja (tb),2008-09-01,0,3,3,6,4,7,7,16,23
20502,AYATA,talla para la edad (t/e),talla baja (tb),2008-09-01,13,4,12,16,29,31,54,51,105
21303,AYO AYO,talla para la edad (t/e),talla baja (tb),2008-09-01,3,3,3,2,6,2,12,7,19
30301,AYOPAYA (V. DE INDEPENDENCIA),talla para la edad (t/e),talla baja (tb),2008-09-01,14,7,30,17,48,42,92,66,158
21203,BATALLAS,talla para la edad (t/e),talla baja (tb),2008-09-01,5,1,6,6,5,7,16,14,30
80802,BAURES,talla para la edad (t/e),talla baja (tb),2008-09-01,2,0,3,1,3,1,8,2,10
41202,BELEN DE ANDAMARCA,talla para la edad (t/e),talla baja (tb),2008-09-01,0,1,0,1,0,1,0,3,3
50104,BELEN DE URMIRI,talla para la edad (t/e),talla baja (tb),2008-09-01,1,3,0,4,4,6,5,13,18
90104,BELLA FLOR,talla para la edad (t/e),talla baja (tb),2008-09-01,2,2,4,6,3,6,9,14,23
60202,BERMEJO,talla para la edad (t/e),talla baja (tb),2008-09-01,2,0,9,7,6,7,17,14,31
50301,BETANZOS,talla para la edad (t/e),talla baja (tb),2008-09-01,43,26,90,70,113,101,246,197,443
31501,BOLIVAR,talla para la edad (t/e),talla baja (tb),2008-09-01,18,13,39,24,34,27,91,64,155
90103,BOLPEBRA,talla para la edad (t/e),talla baja (tb),2008-09-01,0,2,0,2,0,1,0,5,5
70707,BOYUIBE,talla para la edad (t/e),talla baja (tb),2008-09-01,0,0,0,1,2,1,2,2,4
70401,BUENA VISTA,talla para la edad (t/e),talla baja (tb),2008-09-01,2,2,0,0,1,2,3,4,7
20905,CAIROMA,talla para la edad (t/e),talla baja (tb),2008-09-01,5,9,17,21,25,36,47,66,113
51102,"CAIZA ""D""",talla para la edad (t/e),talla baja (tb),2008-09-01,5,10,32,24,34,23,71,57,128
20303,CALACOTO,talla para la edad (t/e),talla baja (tb),2008-09-01,7,5,10,5,11,3,28,13,41
21304,CALAMARCA,talla para la edad (t/e),talla baja (tb),2008-09-01,15,16,41,29,59,61,115,106,221
10701,CAMARGO,talla para la edad (t/e),talla baja (tb),2008-09-01,21,14,10,16,50,43,81,73,154
10901,CAMATAQUI (C. VILLA ABECIA),talla para la edad (t/e),talla baja (tb),2008-09-01,7,5,6,2,2,4,15,11,26
70706,CAMIRI,talla para la edad (t/e),talla baja (tb),2008-09-01,0,0,1,0,1,1,2,1,3
30701,CAPINOTA,talla para la edad (t/e),talla baja (tb),2008-09-01,4,3,4,10,12,13,20,26,46
20302,CAQUIAVIRI,talla para la edad (t/e),talla baja (tb),2008-09-01,4,9,12,9,13,26,29,44,73
40102,CARACOLLO,talla para la edad (t/e),talla baja (tb),2008-09-01,17,11,21,19,12,14,50,44,94
22001,CARANAVI,talla para la edad (t/e),talla baja (tb),2008-09-01,1,1,5,9,9,11,15,21,36
41503,CARANGAS,talla para la edad (t/e),talla baja (tb),2008-09-01,1,0,0,1,0,1,1,2,3
60302,CARAPARI,talla para la edad (t/e),talla baja (tb),2008-09-01,3,1,3,0,8,3,14,4,18
50702,CARIPUYO,talla para la edad (t/e),talla baja (tb),2008-09-01,31,14,32,29,88,69,151,112,263
21902,CATACORA,talla para la edad (t/e),talla baja (tb),2008-09-01,1,0,6,3,12,3,19,6,25
21803,CHACARILLA,talla para la edad (t/e),talla baja (tb),2008-09-01,0,0,0,1,2,0,2,1,3
40201,CHALLAPATA,talla para la edad (t/e),talla baja (tb),2008-09-01,30,25,52,28,51,37,133,90,223
50302,CHAQUI,talla para la edad (t/e),talla baja (tb),2008-09-01,8,3,17,5,8,10,33,18,51
20305,CHARAÑA,talla para la edad (t/e),talla baja (tb),2008-09-01,2,0,1,1,1,2,4,3,7
50202,CHAYANTA,talla para la edad (t/e),talla baja (tb),2008-09-01,11,6,9,9,11,20,31,35,66
31204,CHIMORE,talla para la edad (t/e),talla baja (tb),2008-09-01,0,0,2,2,5,5,7,7,14
40903,CHIPAYA,talla para la edad (t/e),talla baja (tb),2008-09-01,0,0,4,2,4,1,8,3,11
40302,CHOQUE COTA,talla para la edad (t/e),talla baja (tb),2008-09-01,1,1,6,0,3,5,10,6,16
21101,CHULUMANI (V. DE LA LIBERTAD),talla para la edad (t/e),talla baja (tb),2008-09-01,4,4,2,2,2,1,8,7,15
20501,CHUMA,talla para la edad (t/e),talla baja (tb),2008-09-01,12,8,9,8,26,27,47,43,90
30801,CLIZA,talla para la edad (t/e),talla baja (tb),2008-09-01,8,9,8,4,4,8,20,21,41
90101,COBIJA,talla para la edad (t/e),talla baja (tb),2008-09-01,9,2,5,4,6,5,20,11,31
30905,COLCAPIRHUA,talla para la edad (t/e),talla baja (tb),2008-09-01,6,3,3,11,18,12,27,26,53
50901,"COLCHA ""K""",talla para la edad (t/e),talla baja (tb),2008-09-01,11,5,18,15,20,17,49,37,86
21307,COLLANA,talla para la edad (t/e),talla baja (tb),2008-09-01,0,0,0,2,0,2,0,4,4
31002,COLOMI,talla para la edad (t/e),talla baja (tb),2008-09-01,8,3,27,17,28,22,63,42,105
50401,COLQUECHACA,talla para la edad (t/e),talla baja (tb),2008-09-01,71,41,97,91,33,42,201,174,375
21306,COLQUENCHA,talla para la edad (t/e),talla baja (tb),2008-09-01,4,1,9,6,3,15,16,22,38
21004,COLQUIRI,talla para la edad (t/e),talla baja (tb),2008-09-01,1,0,3,2,3,3,7,5,12
20304,COMANCHE,talla para la edad (t/e),talla baja (tb),2008-09-01,1,0,11,5,4,5,16,10,26
71301,COMARAPA,talla para la edad (t/e),talla baja (tb),2008-09-01,7,6,6,6,7,7,20,19,39
71101,CONCEPCION,talla para la edad (t/e),talla baja (tb),2008-09-01,4,2,5,6,5,5,14,13,27
21701,COPACABANA,talla para la edad (t/e),talla baja (tb),2008-09-01,7,3,5,6,8,7,20,16,36
21402,CORIPATA,talla para la edad (t/e),talla baja (tb),2008-09-01,34,17,12,14,9,9,55,40,95
20301,CORO CORO,talla para la edad (t/e),talla baja (tb),2008-09-01,7,4,12,5,17,7,36,16,52
21401,COROICO,talla para la edad (t/e),talla baja (tb),2008-09-01,2,0,7,3,10,15,19,18,37
40301,CORQUE,talla para la edad (t/e),talla baja (tb),2008-09-01,2,4,2,6,6,11,10,21,31
50601,COTAGAITA,talla para la edad (t/e),talla baja (tb),2008-09-01,30,15,49,23,81,76,160,114,274
70102,COTOCA,talla para la edad (t/e),talla baja (tb),2008-09-01,27,27,15,22,29,23,71,72,143
71106,CUATRO CAÑADAS,talla para la edad (t/e),talla baja (tb),2008-09-01,0,0,1,0,0,1,1,1,2
31405,CUCHUMUELA (V. G. VILLARROEL),talla para la edad (t/e),talla baja (tb),2008-09-01,0,0,1,0,1,0,2,0,2
10902,CULPINA,talla para la edad (t/e),talla baja (tb),2008-09-01,6,12,21,26,68,68,95,106,201
40401,CURAHUARA DE CARANGAS,talla para la edad (t/e),talla baja (tb),2008-09-01,5,2,8,4,4,3,17,9,26
21602,CURVA,talla para la edad (t/e),talla baja (tb),2008-09-01,2,2,6,6,96,7,104,15,119
20804,DESAGUADERO,talla para la edad (t/e),talla baja (tb),2008-09-01,2,3,3,2,3,3,8,8,16
20105,EL ALTO,talla para la edad (t/e),talla baja (tb),2008-09-01,332,245,343,248,396,365,1071,858,1929
40103,EL CHORO,talla para la edad (t/e),talla baja (tb),2008-09-01,3,1,2,0,0,2,5,3,8
71503,EL PUENTE(STC),talla para la edad (t/e),talla baja (tb),2008-09-01,4,8,7,12,9,13,20,33,53
60502,EL PUENTE(TJA),talla para la edad (t/e),talla baja (tb),2008-09-01,4,4,11,18,26,20,41,42,83
70105,EL TORNO,talla para la edad (t/e),talla baja (tb),2008-09-01,8,6,6,7,19,12,33,25,58
10405,EL VILLAR,talla para la edad (t/e),talla baja (tb),2008-09-01,2,0,12,10,43,39,57,49,106
60601,ENTRE RIOS,talla para la edad (t/e),talla baja (tb),2008-09-01,3,4,9,7,16,8,28,19,47
60601,ENTRE RIOS,talla para la edad (t/e),talla baja (tb),2008-09-01,2,4,13,13,5,10,20,27,47
41101,EUCALIPTUS,talla para la edad (t/e),talla baja (tb),2008-09-01,4,2,10,6,17,23,31,31,62
80402,EXALTACION,talla para la edad (t/e),talla baja (tb),2008-09-01,0,1,0,0,1,1,1,2,3
71004,FERNANDEZ ALONSO,talla para la edad (t/e),talla baja (tb),2008-09-01,0,2,1,2,7,5,8,9,17
71002,GENERAL SAAVEDRA,talla para la edad (t/e),talla baja (tb),2008-09-01,11,8,6,2,8,9,25,19,44
21601,GRAL. J.J. PEREZ (CHARAZANI),talla para la edad (t/e),talla baja (tb),2008-09-01,11,10,20,24,35,33,66,67,133
20602,GUANAY,talla para la edad (t/e),talla baja (tb),2008-09-01,4,4,4,2,2,3,10,9,19
20802,GUAQUI,talla para la edad (t/e),talla baja (tb),2008-09-01,0,0,3,1,6,3,9,4,13
80202,GUAYARAMERIN,talla para la edad (t/e),talla baja (tb),2008-09-01,11,7,10,3,10,8,31,18,49
70705,GUTIERREZ,talla para la edad (t/e),talla baja (tb),2008-09-01,6,6,6,8,0,0,12,14,26
10502,HUACARETA,talla para la edad (t/e),talla baja (tb),2008-09-01,6,3,7,3,20,10,33,16,49
11002,HUACAYA (VILLA DE HUACAYA),talla para la edad (t/e),talla baja (tb),2008-09-01,0,0,1,3,3,2,4,5,9
40501,HUACHACALLA,talla para la edad (t/e),talla baja (tb),2008-09-01,1,0,2,3,7,5,10,8,18
40701,HUANUNI,talla para la edad (t/e),talla baja (tb),2008-09-01,14,12,16,14,16,14,46,40,86
80803,HUARACAJE,talla para la edad (t/e),talla baja (tb),2008-09-01,0,0,0,1,0,1,0,2,2
41601,HUAYLLAMARCA,talla para la edad (t/e),talla baja (tb),2008-09-01,3,2,6,2,3,1,12,5,17
21005,ICHOCA,talla para la edad (t/e),talla baja (tb),2008-09-01,0,0,0,0,1,0,1,0,1
10304,ICLA,talla para la edad (t/e),talla baja (tb),2008-09-01,20,17,46,41,118,144,184,202,386
10703,INCAHUASI,talla para la edad (t/e),talla baja (tb),2008-09-01,47,55,112,102,200,261,359,418,777
21001,INQUISIVI,talla para la edad (t/e),talla baja (tb),2008-09-01,12,2,15,4,6,10,33,16,49
21501,IXIAMAS,talla para la edad (t/e),talla baja (tb),2008-09-01,4,4,4,5,10,5,18,14,32
20806,JESUS DE MACHACA,talla para la edad (t/e),talla baja (tb),2008-09-01,5,7,7,8,25,32,37,47,84
21105,LA ASUNTA,talla para la edad (t/e),talla baja (tb),2008-09-01,3,2,8,4,0,1,11,7,18
70104,LA GUARDIA,talla para la edad (t/e),talla baja (tb),2008-09-01,50,34,31,31,47,49,128,114,242
20101,LA PAZ,talla para la edad (t/e),talla baja (tb),2008-09-01,306,261,238,192,246,253,790,706,1496
21202,LAJA,talla para la edad (t/e),talla baja (tb),2008-09-01,3,1,0,0,1,1,4,2,6
10903,LAS CARRERAS,talla para la edad (t/e),talla baja (tb),2008-09-01,0,0,2,2,6,8,8,10,18
21006,LICOMA PAMPA,talla para la edad (t/e),talla baja (tb),2008-09-01,1,0,2,1,5,4,8,5,13
50203,LLALLAGUA,talla para la edad (t/e),talla baja (tb),2008-09-01,3,7,5,4,5,2,13,13,26
51401,LLICA,talla para la edad (t/e),talla baja (tb),2008-09-01,5,6,4,4,9,5,18,15,33
80601,LORETO,talla para la edad (t/e),talla baja (tb),2008-09-01,0,0,2,0,0,0,2,0,2
20901,LURIBAY,talla para la edad (t/e),talla baja (tb),2008-09-01,4,8,12,11,14,25,30,44,74
40702,MACHACAMARCA,talla para la edad (t/e),talla baja (tb),2008-09-01,0,5,4,0,3,3,7,8,15
11003,MACHARETI,talla para la edad (t/e),talla baja (tb),2008-09-01,0,0,2,0,4,2,6,2,8
70903,MAIRANA,talla para la edad (t/e),talla baja (tb),2008-09-01,0,1,5,1,5,6,10,8,18
20904,MALLA,talla para la edad (t/e),talla baja (tb),2008-09-01,2,4,8,5,22,17,32,26,58
20607,MAPIRI,talla para la edad (t/e),talla baja (tb),2008-09-01,5,3,1,7,4,6,10,16,26
20103,MECAPACA,talla para la edad (t/e),talla baja (tb),2008-09-01,1,0,5,4,7,5,13,9,22
71003,MINEROS,talla para la edad (t/e),talla baja (tb),2008-09-01,8,5,14,6,11,11,33,22,55
31301,MIZQUE,talla para la edad (t/e),talla baja (tb),2008-09-01,14,8,24,18,26,45,64,71,135
20402,MOCOMOCO,talla para la edad (t/e),talla baja (tb),2008-09-01,17,10,16,20,37,22,70,52,122
51002,MOJINETE,talla para la edad (t/e),talla baja (tb),2008-09-01,0,1,0,0,1,0,1,1,2
10303,MOJOCOYA,talla para la edad (t/e),talla baja (tb),2008-09-01,0,1,4,2,5,4,9,7,16
10501,MONTEAGUDO,talla para la edad (t/e),talla baja (tb),2008-09-01,12,9,34,10,65,49,111,68,179
71001,MONTERO,talla para la edad (t/e),talla baja (tb),2008-09-01,13,6,9,8,13,14,35,28,63
70803,MORO MORO,talla para la edad (t/e),talla baja (tb),2008-09-01,1,0,3,1,2,6,6,7,13
30302,MOROCHATA,talla para la edad (t/e),talla baja (tb),2008-09-01,24,14,40,41,24,31,88,86,174
90401,NACEBE (SANTA ROSA DEL ABUNA),talla para la edad (t/e),talla baja (tb),2008-09-01,1,0,1,0,1,0,3,0,3
20307,NAZACARA DE PACAJES,talla para la edad (t/e),talla baja (tb),2008-09-01,0,0,0,1,0,0,0,1,1
90501,NUEVO MANOA (NUEVA ESPERANZA),talla para la edad (t/e),talla baja (tb),2008-09-01,2,2,1,1,2,3,5,6,11
50404,OCURI,talla para la edad (t/e),talla baja (tb),2008-09-01,44,38,111,98,115,131,270,267,537
30203,OMEREQUE,talla para la edad (t/e),talla baja (tb),2008-09-01,1,1,1,2,6,7,8,10,18
40101,ORURO,talla para la edad (t/e),talla baja (tb),2008-09-01,73,42,98,70,65,48,236,160,396
60201,PADCAYA,talla para la edad (t/e),talla baja (tb),2008-09-01,2,2,6,3,3,4,11,9,20
10401,PADILLA,talla para la edad (t/e),talla baja (tb),2008-09-01,13,4,22,19,71,60,106,83,189
70502,PAILON,talla para la edad (t/e),talla baja (tb),2008-09-01,4,1,7,3,5,8,16,12,28
20102,PALCA,talla para la edad (t/e),talla baja (tb),2008-09-01,3,5,12,3,7,4,22,12,34
21104,PALOS BLANCOS,talla para la edad (t/e),talla baja (tb),2008-09-01,2,7,20,14,12,13,34,34,68
40802,PAMPA AULLAGAS,talla para la edad (t/e),talla baja (tb),2008-09-01,1,1,2,1,7,9,10,11,21
70902,PAMPA GRANDE,talla para la edad (t/e),talla baja (tb),2008-09-01,0,0,1,0,2,2,3,2,5
